feature1_1,feature1_2,feature1_3,feature1_4,feature2_1,feature2_2,feature2_3,feature2_4,feature3_1,feature3_2,feature3_3,feature3_4,W,y_f,e_f,t_f,c_f,y_cf,e_cf,t_cf,c_cf
2.362421882660029,2.134108183630433,3.363074488167046,0.7404331752746971,-0.1695559266023432,2.6846845381953255,1.2762896250602773,1.954539472614425,0.7092358416093474,0.5345474765020716,1.0013596561557856,0.45749341835413415,0.0,12.047805842607001,1.0,12.047805842607001,12.18435066349142,2.0321768797202155,0.0,2.0533559689954877,2.0321768797202155
-0.534346977930946,1.9774207968412205,-0.095948040576604,0.41638489805702017,1.2955402898000297,1.5143284765857215,2.1377648690481674,0.05162217471857444,-0.1514499015886952,1.5379896416513912,0.26634642347351745,0.6503207033203413,0.0,0.8197926581163325,0.0,0.8214344457647447,0.8197926581163325,14.97614564093806,1.0,14.97614564093806,15.00050193679479
-0.14018744596089427,0.8384259593589469,1.3532423261675464,1.2697202954732225,0.9227153490657721,0.37361959459961736,0.742913743324101,1.7560976270252135,1.2891783955842655,0.9210422552204943,0.6398113078255682,1.0146963162639313,0.0,74.66836133102902,0.0,75.31373376105591,74.66836133102902,30.225332096535844,0.0,30.573577737193276,30.225332096535844
1.098959518436823,0.03426827094852758,0.7896278462273492,2.6159759428707705,1.4139570868518692,2.6440452475421763,-0.41372665781453155,2.1604672141293753,1.1992422420480953,0.274843931865123,0.7223869579317962,1.6799749499167733,0.0,1.5403976449684589,0.0,1.55180917010028,1.5403976449684589,101.72801577220125,1.0,101.72801577220125,101.78520431081357
0.6044855993245375,1.3519194573933904,1.5019334094547303,0.10976545879891819,1.7198658559617879,-1.452709876299477,1.7521605800186006,-0.5171999553257887,-0.6239555201514229,0.5186587906440705,2.1222098244125753,0.44954710877536574,0.0,15.54319874295842,0.0,15.63796512630064,15.54319874295842,8.762216013866436,1.0,8.762216013866436,8.768900055570533
1.1457144283114093,2.157684985343602,1.8008900789666773,1.3833290059660892,2.28413474576221,1.0778826008486935,1.642624644422691,0.45210991384417687,2.819922484094276,0.47177945310369296,1.4748410857580314,0.8773081424898997,0.0,1.7166366736845462,1.0,1.7166366736845462,1.7201341984342478,36.13364739588972,1.0,36.13364739588972,36.6233620568056
0.8147991049843852,0.9598049382292564,2.7072335869382647,0.7330859707700157,-0.07394611498011683,1.3452701044747486,2.206190689810951,1.7007187436777667,2.5715819523243204,1.2818795167809824,1.4730801604214525,1.5067947062270037,1.0,10.565530983242947,0.0,10.584054716181276,10.565530983242947,6.235167767093826,0.0,6.294440378761468,6.235167767093826
0.4175471040994355,-0.21025355963175474,1.6964520467040507,0.1956730403995216,0.5396515725579271,0.7800965830330615,1.817616733718259,-0.4474458320429249,0.8354681271615011,1.7624725085113977,1.4193539283367584,1.7915411286078944,0.0,94.16073588961719,0.0,94.50794653310697,94.16073588961719,41.473672876006106,0.0,41.72573033242156,41.473672876006106
1.1003230688234427,2.0447718596806137,1.92381656672273,0.16622513854656085,0.8118202026899819,-0.41869655852149945,0.25698954134956553,0.5055085713776246,1.9747993059787854,1.989643120515476,1.1471857852652905,2.036352954521128,1.0,74.3435263192881,1.0,74.3435263192881,75.37629775734956,111.04247585913555,0.0,112.47383001943527,111.04247585913555
0.38564925553854945,2.2548610511190583,-0.2888202158612585,2.1459678329206535,2.148467919194611,0.24899757629568975,-0.11499608954554419,2.7773409089743186,0.7243075036045481,0.8351574476608747,-0.12705553441966821,0.2239348487827234,0.0,10.294108620801214,1.0,10.294108620801214,10.449591000501744,3.902367771892272,1.0,3.902367771892272,3.9283354969405657
1.3839583352415388,1.1437975664257216,0.5177616952815369,0.4451335771988272,2.8429945581460014,0.45241645217612625,0.4437171361803516,-0.6907000143307578,0.27756556541776234,0.9113483361919654,-1.4563647885877398,1.368343677271647,0.0,1.494419460131577,1.0,1.494419460131577,1.5190373556709729,2.1059698253872163,0.0,2.109676499281034,2.1059698253872163
2.034703685243474,0.728292278243636,0.5386083965677047,1.332016436167486,0.48809636253584654,0.23536799341777037,1.0235849747737285,1.001549060415677,0.8219849690365344,1.3266057276792587,1.2297409510092885,0.730822545911358,0.0,0.23453525077485218,0.0,0.23510057610709123,0.23453525077485218,8.85059270415688,0.0,8.899943619910045,8.85059270415688
0.37639976532602615,0.3153939952778503,0.960913917249959,0.6726743220973087,1.4043263386279774,1.0819986781748163,1.9898196530331544,0.21064442900292213,1.0671995165644321,2.4383679680318258,0.2153360429888207,-0.3854830277577277,1.0,1.3307659354270605,0.0,1.332565358416366,1.3307659354270605,2.1941273562175008,1.0,2.1941273562175008,2.2141372652182705
-0.7272566738895514,1.8159724139382205,1.3474207193622505,1.8653396812465792,1.6785754796900658,2.0794364459669232,1.61945301073279,-1.2558592743512969,2.5549976395988194,0.609919584499222,-0.1385244342941372,0.8200301166013477,0.0,0.33011577122908614,0.0,0.3312518883063555,0.33011577122908614,0.025105869989763017,1.0,0.025105869989763017,0.025110798090711962
2.06489713109457,1.8402516074952875,0.03792534092491873,0.7558731314941023,0.5993882969198693,0.7845137594945033,0.39576313417646547,1.1595942535655857,1.5842226961257486,1.2569577194954622,0.6250279820429967,0.8904173841994909,1.0,22.485241194805994,0.0,22.543261919177034,22.485241194805994,68.60577722571911,1.0,68.60577722571911,69.38562595343234
2.3378704217358703,1.533023432477303,1.8539524221050572,-0.2941183216138876,0.8980694539471541,0.26402598495300467,-1.0571656989653753,1.227008914863092,1.8119850216504219,3.452363575521166,1.9756368809094158,0.3618641934466106,0.0,0.1306261670915121,0.0,0.13149225980316137,0.1306261670915121,81.70897165779036,0.0,82.56951639779864,81.70897165779036
2.6245468691526606,-1.139945167203002,0.47269906544548934,1.8884302706331688,1.6256796015486805,1.5623780047643563,1.4117091203354506,1.3772859693216248,0.25417675113617155,3.0964969006382472,-0.7419559875205914,2.388515259595207,0.0,124.4270392731895,0.0,124.69290235698782,124.4270392731895,62.04053339209324,0.0,62.66853805213211,62.04053339209324
2.2150974431727226,2.0572225742672394,0.4047089674788692,2.310660364024742,0.5399563764535188,-0.8251430230798551,1.891128529920542,2.9264676202391025,2.94341882350622,1.6886256392944121,1.730505680382684,-0.47079766766055453,1.0,1.5198239027238762,0.0,1.534826230912013,1.5198239027238762,10.505740272442106,1.0,10.505740272442106,10.817467704630426
0.4540452730571901,2.107167546364493,0.4058747195950553,1.0092751004198217,0.3664218826666006,1.4935810490974406,1.457907566671931,1.7050257739081054,1.9803560250402432,0.4123262194093994,1.6990857405547417,3.3698858968282566,0.0,32.300139511763724,1.0,32.300139511763724,32.919785478995365,124.14998387182739,0.0,125.16513885290233,124.14998387182739
2.373184889030936,2.854312287718706,1.7877494334692772,1.5607687979480462,-2.327822130686574,0.7846266563337975,0.173907000231873,1.6520203110210816,-0.5273716568178892,1.1125187017850597,0.7290084368102059,0.9072617331050639,0.0,25.164771470154548,1.0,25.164771470154548,25.256319037090027,5.523420226108355,0.0,5.6575871555911075,5.523420226108355
1.5796443268231486,2.301312361957656,0.38292520481612025,1.2802407031223744,-0.6115529403753386,0.6862805290823228,0.10234178776475211,2.6205044578879235,1.6011158581488956,-0.7673901997790449,2.124141385667542,2.2505365943091626,0.0,11.785846272047523,1.0,11.785846272047523,11.907618189396146,62.82211342175563,1.0,62.82211342175563,63.23556646712537
2.201557070364532,1.0656241455709072,2.3621021927506116,1.0368435419635271,-0.5174677669029473,0.6773479850617963,3.221200208131391,1.5401018905374182,1.2219672458924045,2.0512868430030067,2.4809499404796527,-0.01631254167271856,1.0,58.060680550002616,0.0,58.1220638044697,58.060680550002616,67.23892211207605,1.0,67.23892211207605,67.50606200517069
1.8710446985097655,1.4574212506085593,-0.6566551073360072,1.729844420215964,1.186485766420682,-0.09367607058604244,2.896209976782572,1.2159715610632722,-0.06334878465526583,1.21404827652509,-0.3339303233547235,2.2974649705279555,0.0,9.21486126441157,0.0,9.221864064637623,9.21486126441157,2.2411544663803045,1.0,2.2411544663803045,2.252923357956557
